Time;X;Y;Z;Vx;Vy;Vz;Ax;Ay;Az;Jx;Jy;Jz
12.904000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
12.912000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
12.920000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
12.928000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
12.936000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
12.944000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
12.952000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
12.960000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
12.968000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
12.976000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
12.984000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
12.992000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.000000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.008000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.016000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.024000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.032000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.040000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.048000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.056000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.064000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.072000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.080000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.088000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.096000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.104000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.112000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.120000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.128000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.136000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.144000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.152000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.160000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.168000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.176000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.184000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.192000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.200000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.208000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.216000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.224000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.232000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.240000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.248000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.256000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.264000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.272000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.280000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.288000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.296000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.304000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.312000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.320000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.328000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.336000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.344000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.352000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.360000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.368000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.376000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.384000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.392000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.400000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.408000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.416000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.424000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.432000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.440000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.448000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.456000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.464000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.472000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.480000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.488000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.496000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.504000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.512000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.520000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.528000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.536000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.544000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.552000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.560000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.568000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.576000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.584000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.592000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.600000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.608000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.616000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.624000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.632000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.640000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.648000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.656000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.664000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.672000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.680000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.688000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.696000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.704000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.712000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.720000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.728000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.736000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.744000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.752000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.760000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.768000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.776000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.784000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.792000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.800000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.808000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.816000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.824000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.832000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.840000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.848000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.856000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.864000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.872000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.880000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.888000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.896000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.904000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.912000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.920000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.928000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.936000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.944000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.952000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.960000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.968000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.976000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.984000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
13.992000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.000000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.008000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.016000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.024000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.032000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.040000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.048000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.056000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.064000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.072000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.080000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.088000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.096000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.104000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.112000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.120000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.128000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.136000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.144000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.152000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.160000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.168000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.176000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.184000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.192000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.200000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.208000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.216000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.224000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.232000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.240000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.248000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.256000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.264000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.272000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.280000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.288000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.296000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.304000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.312000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.320000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.328000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.336000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.344000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.352000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.360000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.368000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.376000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.384000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.392000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.400000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.408000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.416000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
14.424000;0.100000;0.100000;0.000000;0.000000;-0.000095;0.000000;0.000000;0.000000;0.000000;261869966.136729;-7410716050934.642578;0.000000
